"codigohomologado","colvalorbase","fecharegistro","estadoreg","codigocups_id","concepto","tipostarifa_id"
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2055,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2056,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2057,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2058,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2059,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2060,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2061,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2062,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2063,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2064,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2065,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2066,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2067,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2068,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2069,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2070,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2071,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2072,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2073,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2074,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2075,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2076,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2077,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2078,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2079,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2080,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2081,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2082,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2083,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2084,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2085,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2086,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2087,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2088,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2089,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2090,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2091,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2092,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2093,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2094,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2095,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2096,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2097,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2098,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2099,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2100,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2101,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2102,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2103,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2104,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2105,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2106,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2107,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2108,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2109,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2110,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2111,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2112,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2113,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2114,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2115,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2116,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2117,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2118,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2119,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2120,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2121,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2122,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2123,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2124,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2125,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2126,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2127,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2128,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2130,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2131,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2132,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2133,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2134,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2135,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2136,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2137,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2138,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2139,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2140,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2141,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2142,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2143,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2144,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2145,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2146,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2147,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2148,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2149,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2150,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2151,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2152,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2153,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2154,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2155,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2156,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2157,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2158,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2159,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2160,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2161,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2162,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2163,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2164,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2165,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2166,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2167,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2168,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2169,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2170,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2171,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2172,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2173,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2174,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2175,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2176,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2177,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2178,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2179,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2180,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2181,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2182,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2183,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2184,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2185,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2186,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2187,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2188,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2189,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2190,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2191,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2192,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2193,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2194,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2195,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2196,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2197,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2198,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2199,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2200,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2201,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2202,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2203,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2204,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2205,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2206,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2207,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2208,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2209,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2210,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2211,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2212,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2213,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2214,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2215,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2216,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2217,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2218,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2219,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2220,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2221,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2222,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2223,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2224,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2225,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2226,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2227,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2228,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2229,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2230,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2231,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2232,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2233,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2234,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2235,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2236,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2237,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2238,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2240,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2241,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2242,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2243,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2244,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2245,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2246,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2247,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2248,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2249,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2250,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2251,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2252,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2253,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2254,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2255,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2256,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2257,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2258,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2259,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2260,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2261,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2262,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2263,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2264,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2266,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2267,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2268,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2269,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2270,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2271,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2272,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2273,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2274,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2275,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2276,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2277,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2278,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2279,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2280,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2281,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2282,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2283,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2284,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2285,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2286,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2287,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2288,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2289,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2290,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2291,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2292,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2293,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2294,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2295,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2296,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2297,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2298,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2299,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2300,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2301,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2302,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2303,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2304,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2305,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2306,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2307,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2308,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2309,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2310,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2311,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2312,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2313,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2314,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2315,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2316,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2317,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2318,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2319,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2320,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2321,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2322,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2323,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2324,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2325,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2326,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2327,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2328,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2329,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2330,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2331,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2332,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2333,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2334,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2335,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2336,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2337,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2338,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2339,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2340,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2341,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2342,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2343,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2344,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2345,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2346,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2347,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2348,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2349,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2350,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2351,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2352,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2353,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2354,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2355,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2356,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2357,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2358,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2359,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2360,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2361,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2362,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2363,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2364,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2365,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2366,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2367,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2368,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2369,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2370,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2371,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2372,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2373,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2374,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2375,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2376,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2377,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2378,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2379,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2380,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2381,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2382,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2383,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2384,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2385,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2386,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2387,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2388,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2389,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2390,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2391,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2392,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2393,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2394,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2395,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2396,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2397,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2398,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2399,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2400,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2401,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2402,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2405,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2406,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2407,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2408,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2409,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2410,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2411,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2412,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2413,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2414,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2415,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2416,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2417,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2418,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2419,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2420,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2421,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2422,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2423,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2424,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2425,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2426,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2427,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2428,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2429,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2430,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2431,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2432,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2433,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2434,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2435,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2436,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2437,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2438,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2439,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2440,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2442,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2443,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2444,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2445,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2446,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2447,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2448,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2449,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2450,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2451,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2452,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2453,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2455,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2456,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2457,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2458,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2459,4,2
